Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
Others,Airlines,Online,Others,23,Others,37.0,12.95,32,0
C2B,Airlines,Online,Silver Plan,151,SINGAPORE,86.4,21.6,53,0
Others,Airlines,Online,Others,72,SINGAPORE,12.87,3.61,48,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,12,Others,21.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,41,Others,112.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,13.5,3.38,27,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,23,Others,96.0,0.0,36,0
EPX,Travel Agency,Online,Others,162,Others,36.0,0.0,36,0
EPX,Travel Agency,Online,Others,4,Others,10.0,0.0,58,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,Others,19.8,11.88,61,0
EPX,Travel Agency,Online,Others,30,Others,67.0,0.0,46,0
Others,Travel Agency,Offline,Others,111,Others,29.0,9.57,44,0
Others,Airlines,Online,Others,8,Others,15.0,6.0,47,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,Others,0.0,11.88,54,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,23,Others,112.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,54,Others,29.7,17.82,43,0
C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,16.0,4.0,42,0
C2B,Airlines,Online,Others,376,SINGAPORE,0.0,83.25,39,0
C2B,Airlines,Online,Silver Plan,9,SINGAPORE,27.75,6.94,30,0
EPX,Travel Agency,Online,Others,143,Others,19.0,0.0,24,0
EPX,Travel Agency,Online,Others,5,Others,0.0,0.0,32,0
Others,Travel Agency,Online,Others,13,Others,38.0,14.44,48,0
Others,Airlines,Online,Others,23,SINGAPORE,2.25,0.63,48,0
EPX,Travel Agency,Online,Others,21,Others,40.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,371,SINGAPORE,193.2,48.3,52,0
Others,Airlines,Online,Others,10,Others,35.0,12.25,74,0
EPX,Travel Agency,Online,Others,83,Others,22.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,13.5,3.38,39,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,Others,9.9,5.94,43,0
EPX,Travel Agency,Online,Others,49,Others,24.0,0.0,36,0
EPX,Travel Agency,Online,Others,5,SINGAPORE,16.0,0.0,48,0
EPX,Travel Agency,Online,Others,13,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,Others,83,Others,28.0,0.0,36,0
EPX,Travel Agency,Online,Others,6,SINGAPORE,10.0,0.0,42,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,Others,19.8,11.88,59,0
Others,Airlines,Online,Others,102,Others,30.0,10.5,34,0
EPX,Travel Agency,Online,Others,45,Others,18.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,367,SINGAPORE,187.85,46.96,30,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,52,Others,112.0,0.0,61,1
EPX,Travel Agency,Online,2 way Comprehensive Plan,5,Others,20.0,0.0,25,0
C2B,Airlines,Online,Silver Plan,3,SINGAPORE,27.75,6.94,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,6,Others,28.0,0.0,32,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,16,Others,25.0,0.0,24,0
EPX,Travel Agency,Online,Others,77,Others,67.0,0.0,36,0
EPX,Travel Agency,Online,Others,13,Others,10.0,0.0,30,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,50,Others,20.0,0.0,41,0
EPX,Travel Agency,Online,Others,13,Others,10.0,0.0,71,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,16,Others,92.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,21,Others,112.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,50,SINGAPORE,0.0,7.95,24,0
EPX,Travel Agency,Online,Others,58,Others,28.0,0.0,23,0
Others,Airlines,Online,Others,5,SINGAPORE,7.0,1.96,48,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,50,Others,69.3,41.58,53,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,18,Others,34.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,13,Others,25.0,0.0,36,0
EPX,Travel Agency,Online,Others,9,Others,30.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,49,Others,51.0,0.0,41,0
Others,Travel Agency,Online,Others,18,Others,111.0,42.18,48,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,13,Others,28.0,0.0,55,0
EPX,Travel Agency,Online,Others,12,Others,10.0,0.0,38,0
C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,47.0,11.75,34,0
Others,Airlines,Online,Others,85,Others,22.0,7.7,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,30,Others,73.0,0.0,36,0
Others,Airlines,Online,Others,5,Others,15.0,6.0,69,0
Others,Airlines,Online,Others,63,Others,30.0,10.5,40,0
Others,Airlines,Online,Others,9,Others,22.0,7.7,54,0
C2B,Airlines,Online,Bronze Plan,163,SINGAPORE,17.0,4.25,78,0
EPX,Travel Agency,Online,Others,211,Others,39.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,58,Others,39.6,23.76,46,0
EPX,Travel Agency,Online,Others,8,Others,10.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,Others,39.6,23.76,55,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,52,Others,44.0,0.0,36,0
EPX,Travel Agency,Online,Others,9,Others,34.0,0.0,54,0
C2B,Airlines,Online,Annual Silver Plan,376,SINGAPORE,216.0,54.0,32,1
C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,106.0,26.5,28,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,Others,29.7,17.82,31,0
EPX,Travel Agency,Online,Others,94,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,27,Others,80.0,0.0,41,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,16,Others,112.0,0.0,51,0
C2B,Airlines,Online,Silver Plan,16,SINGAPORE,82.55,20.64,28,1
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,84,Others,59.4,35.64,42,0
EPX,Travel Agency,Online,Others,40,Others,10.0,0.0,42,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,120,Others,112.0,0.0,36,0
EPX,Travel Agency,Online,Others,36,SINGAPORE,90.0,0.0,35,0
Others,Airlines,Online,Others,132,Others,40.0,14.0,39,0
Others,Airlines,Online,Others,14,Others,31.0,12.4,118,0
Others,Airlines,Online,Others,56,Others,35.0,12.25,59,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,6,Others,20.0,0.0,41,0
EPX,Travel Agency,Online,Others,3,Others,37.0,0.0,35,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,Others,69.3,41.58,38,0
Others,Airlines,Online,Others,12,Others,26.0,9.1,45,0
EPX,Travel Agency,Online,Others,4,Others,20.0,0.0,36,0
Others,Travel Agency,Online,Others,20,Others,28.0,10.64,48,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,32,Others,69.3,41.58,43,0
Others,Travel Agency,Offline,Others,29,Others,30.0,10.5,84,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,54,Others,31.0,0.0,36,0
EPX,Travel Agency,Online,Others,29,Others,61.0,0.0,35,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,10,Others,33.0,0.0,57,0
EPX,Travel Agency,Online,Others,60,SINGAPORE,18.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,373,SINGAPORE,216.0,54.0,35,0
EPX,Travel Agency,Online,Others,24,Others,10.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,252.85,63.21,60,0
Others,Travel Agency,Offline,Others,47,Others,29.0,9.57,10,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,Others,39.6,23.76,57,1
Others,Airlines,Online,Others,87,Others,45.0,15.75,37,0
EPX,Travel Agency,Online,Others,7,Others,10.0,0.0,36,0
Others,Airlines,Online,Others,69,Others,26.0,9.1,48,0
EPX,Travel Agency,Online,Others,9,Others,47.0,0.0,36,0
EPX,Travel Agency,Online,Others,39,Others,18.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,106,SINGAPORE,58.5,14.63,28,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,10,Others,38.0,0.0,36,0
EPX,Travel Agency,Online,Others,4,Others,20.0,0.0,39,0
EPX,Travel Agency,Online,Others,2,Others,19.0,0.0,36,0
EPX,Travel Agency,Online,Others,23,SINGAPORE,75.0,0.0,36,0
EPX,Travel Agency,Online,Others,13,Others,20.0,0.0,43,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,54,Others,49.5,29.7,28,0
C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,216.0,54.0,35,0
EPX,Travel Agency,Online,Others,29,Others,53.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,Others,59.4,35.64,53,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,41,Others,21.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,17.55,4.39,29,0
Others,Travel Agency,Offline,Others,5,Others,30.0,10.5,24,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,24,Others,28.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,Others,19.8,11.88,38,0
Others,Airlines,Online,Others,12,Others,22.0,7.7,40,0
Others,Airlines,Online,Others,5,Others,18.0,6.3,40,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,Others,59.4,35.64,58,0
C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,11.5,2.88,33,0
EPX,Travel Agency,Online,Others,5,Others,14.0,0.0,44,0
EPX,Travel Agency,Online,Others,14,Others,13.0,0.0,36,0
EPX,Travel Agency,Online,Others,16,SINGAPORE,11.0,0.0,46,0
C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,20.0,5.0,42,1
EPX,Travel Agency,Online,2 way Comprehensive Plan,48,Others,35.0,0.0,36,0
Others,Airlines,Online,Others,7,Others,22.0,7.7,57,0
EPX,Travel Agency,Online,Others,18,Others,20.0,0.0,45,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,Others,0.0,29.7,30,0
EPX,Travel Agency,Online,Others,12,Others,0.0,0.0,36,0
EPX,Travel Agency,Online,Others,4,Others,20.0,0.0,36,0
Others,Airlines,Online,Others,21,Others,26.0,9.1,67,0
EPX,Travel Agency,Online,Others,28,Others,34.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,13,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,Others,32,Others,10.0,0.0,36,0
C2B,Airlines,Online,Others,16,SINGAPORE,88.0,22.0,39,1
EPX,Travel Agency,Online,Others,4,Others,10.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,91,Others,89.1,53.46,74,0
Others,Airlines,Online,Others,65,Others,42.0,14.7,34,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,18,Others,112.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,42,SINGAPORE,24.05,6.01,19,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,35,Others,20.0,0.0,43,0
Others,Airlines,Online,Others,33,Others,40.0,14.0,50,0
C2B,Airlines,Online,Silver Plan,14,SINGAPORE,39.0,9.75,32,0
Others,Airlines,Online,Others,13,Others,30.0,10.5,33,0
EPX,Travel Agency,Online,Others,32,Others,12.0,0.0,36,0
EPX,Travel Agency,Online,Others,62,Others,15.0,0.0,36,0
EPX,Travel Agency,Online,Others,87,Others,80.0,0.0,24,0
Others,Airlines,Online,Others,66,Others,50.0,17.5,49,0
EPX,Travel Agency,Online,Others,38,Others,13.0,0.0,26,0
Others,Airlines,Online,Others,39,Others,35.0,12.25,33,0
Others,Airlines,Online,Others,21,Others,18.0,6.3,27,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,10,Others,63.0,0.0,36,0
EPX,Travel Agency,Online,Others,6,Others,11.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,11.5,2.88,45,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,79,Others,31.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,Others,0.0,5.94,31,0
EPX,Travel Agency,Online,Others,51,Others,25.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,38,Others,24.0,0.0,36,0
Others,Travel Agency,Offline,Others,100,Others,29.0,9.57,72,0
EPX,Travel Agency,Online,Others,8,Others,13.0,0.0,28,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,21,Others,69.3,41.58,27,0
C2B,Airlines,Online,Silver Plan,27,SINGAPORE,46.8,11.7,24,0
Others,Airlines,Online,Others,36,Others,22.0,7.7,28,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,23,Others,43.0,0.0,32,0
Others,Airlines,Online,Others,61,Others,44.0,15.4,30,0
Others,Airlines,Online,Others,22,Others,22.0,7.7,56,0
EPX,Travel Agency,Online,Others,50,Others,80.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,32.0,8.0,28,0
EPX,Travel Agency,Online,Others,11,Others,24.0,0.0,36,0
EPX,Travel Agency,Online,Others,2,Others,10.0,0.0,48,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,Others,19.8,11.88,32,0
EPX,Travel Agency,Online,Others,48,Others,20.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,Others,0.0,11.88,49,0
C2B,Airlines,Online,Annual Silver Plan,369,SINGAPORE,187.85,46.96,36,0
EPX,Travel Agency,Online,Others,6,SINGAPORE,20.0,0.0,65,0
C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16.0,4.0,37,0
Others,Airlines,Online,Others,23,Others,18.0,6.3,25,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,16,Others,41.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,74,Others,26.0,0.0,27,0
C2B,Airlines,Online,Silver Plan,55,SINGAPORE,109.0,27.25,36,1
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,1,Others,9.9,5.94,31,0
EPX,Travel Agency,Online,Others,12,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,81,Others,59.0,0.0,35,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,3,Others,28.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,27,SINGAPORE,33.5,8.38,32,0
EPX,Travel Agency,Online,Others,15,Others,80.0,0.0,36,0
EPX,Travel Agency,Online,Others,10,SINGAPORE,39.0,0.0,36,0
Others,Airlines,Online,Others,1,Others,62.0,24.8,118,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,Others,39.6,23.76,42,0
C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,27.0,6.75,30,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,18,Others,20.0,0.0,52,0
Others,Airlines,Online,Others,10,Others,35.0,12.25,49,0
EPX,Travel Agency,Online,Others,14,Others,28.0,0.0,35,0
C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,16.0,4.0,32,0
Others,Airlines,Online,Others,40,Others,35.0,12.25,68,0
Others,Airlines,Online,Others,32,Others,37.0,12.95,31,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,33,Others,20.0,0.0,33,0
C2B,Airlines,Online,Bronze Plan,42,SINGAPORE,11.5,2.88,35,0
EPX,Travel Agency,Online,Others,49,Others,19.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,389.0,97.25,71,0
EPX,Travel Agency,Online,Others,2,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,46,Others,80.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,SINGAPORE,29.7,17.82,31,0
C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,202.3,50.58,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,36,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,33,Others,43.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,8,Others,38.0,0.0,36,0
Others,Airlines,Online,Others,21,Others,22.0,7.7,62,0
Others,Airlines,Online,Others,0,Others,18.0,6.3,24,0
EPX,Travel Agency,Online,Others,14,Others,15.0,0.0,45,0
C2B,Airlines,Online,Bronze Plan,2,SINGAPORE,13.5,3.38,35,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,Others,29.7,17.82,31,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,Others,19.8,11.88,44,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,25,Others,32.0,0.0,29,0
Others,Airlines,Online,Others,4,Others,22.0,7.7,44,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,Others,79.2,47.52,57,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,165,Others,0.0,47.52,60,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,140,Others,36.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,16,Others,25.0,0.0,36,0
EPX,Travel Agency,Online,Others,48,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,22,Others,59.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,Others,39.6,23.76,35,0
EPX,Travel Agency,Online,Others,89,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,Others,7,Others,21.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,84,SINGAPORE,39.0,9.75,41,0
EPX,Travel Agency,Online,Others,57,SINGAPORE,47.0,0.0,35,0
EPX,Travel Agency,Online,Others,22,Others,20.0,0.0,22,0
Others,Airlines,Online,Others,188,SINGAPORE,2.66,0.75,48,0
EPX,Travel Agency,Online,Others,196,Others,14.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,28,SINGAPORE,50.0,12.5,36,1
EPX,Travel Agency,Online,2 way Comprehensive Plan,121,Others,0.0,0.0,36,0
Others,Airlines,Online,Others,2,Others,15.0,6.0,29,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,7,Others,29.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,55,Others,39.6,23.76,39,0
EPX,Travel Agency,Online,Others,43,Others,69.0,0.0,36,0
C2B,Airlines,Online,Others,364,SINGAPORE,333.0,83.25,42,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,Others,79.2,47.52,35,0
EPX,Travel Agency,Online,Others,38,Others,38.0,0.0,61,0
EPX,Travel Agency,Online,Others,27,Others,13.0,0.0,33,0
Others,Travel Agency,Online,Others,18,Others,100.5,65.33,56,0
EPX,Travel Agency,Online,Others,10,Others,18.0,0.0,41,0
EPX,Travel Agency,Online,Others,27,Others,52.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,23,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,Others,33,Others,20.0,0.0,36,0
Others,Airlines,Online,Others,196,SINGAPORE,0.19,0.05,48,0
EPX,Travel Agency,Online,Others,4,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,5,Others,46.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,Others,49.5,29.7,30,0
C2B,Airlines,Online,Bronze Plan,24,SINGAPORE,20.0,5.0,35,0
EPX,Travel Agency,Online,Others,2,Others,52.0,0.0,35,0
C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,20.0,5.0,30,0
Others,Airlines,Online,Others,14,Others,40.0,14.0,29,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,197,Others,89.1,53.46,31,0
Others,Airlines,Online,Others,11,Others,23.0,9.2,45,0
Others,Airlines,Online,Others,6,Others,22.0,7.7,40,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,3,Others,20.0,0.0,52,0
C2B,Airlines,Online,Bronze Plan,30,SINGAPORE,38.35,9.59,37,0
EPX,Travel Agency,Online,Others,12,Others,10.0,0.0,22,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,50,Others,112.0,0.0,36,0
EPX,Travel Agency,Online,Others,108,Others,20.0,0.0,25,0
Others,Airlines,Online,Others,17,SINGAPORE,12.16,3.41,48,0
EPX,Travel Agency,Online,Others,8,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,48,Others,52.0,0.0,35,0
Others,Airlines,Online,Others,8,Others,0.0,6.3,29,0
C2B,Airlines,Online,Silver Plan,9,SINGAPORE,24.05,6.01,55,0
EPX,Travel Agency,Online,Others,31,Others,10.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,29.5,7.38,24,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,113,Others,69.3,41.58,60,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,4,Others,50.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,13,SINGAPORE,25.9,6.47,29,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,16,Others,56.0,0.0,36,0
Others,Airlines,Online,Others,118,Others,17.16,6.01,48,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,12,Others,82.0,0.0,51,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,4,Others,20.0,0.0,37,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,18,Others,31.0,0.0,36,0
EPX,Travel Agency,Online,Others,3,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,Others,7,Others,10.0,0.0,43,0
EPX,Travel Agency,Online,Others,49,Others,0.0,0.0,36,0
Others,Airlines,Online,Others,3,Others,18.0,6.3,45,0
EPX,Travel Agency,Online,Others,321,Others,35.0,0.0,26,0
EPX,Travel Agency,Online,Others,196,Others,14.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,216.0,54.0,48,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,19,Others,30.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,169,Others,158.4,95.04,53,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,139,Others,59.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,29.5,7.38,36,0
C2B,Airlines,Online,Silver Plan,42,SINGAPORE,0.0,27.25,33,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,15,Others,49.5,29.7,44,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,13,Others,20.0,0.0,38,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,16,Others,41.0,0.0,36,0
EPX,Travel Agency,Online,Others,58,SINGAPORE,80.0,0.0,36,0
EPX,Travel Agency,Online,Others,5,Others,28.0,0.0,36,0
EPX,Travel Agency,Online,Others,160,Others,0.0,0.0,36,0
EPX,Travel Agency,Online,Others,68,SINGAPORE,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,25,Others,22.0,0.0,36,0
EPX,Travel Agency,Online,Others,60,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,66,Others,10.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,35,SINGAPORE,86.0,21.5,28,0
Others,Airlines,Online,Others,43,Others,33.0,11.55,41,0
EPX,Travel Agency,Online,Others,8,SINGAPORE,12.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,13.5,3.38,30,0
EPX,Travel Agency,Online,Others,23,SINGAPORE,10.0,0.0,43,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,8,Others,49.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,10,Others,20.0,0.0,32,0
EPX,Travel Agency,Online,Others,3,Others,20.0,0.0,35,0
EPX,Travel Agency,Online,Others,18,Others,32.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,5,Others,26.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,Others,29.7,17.82,38,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,207,Others,79.2,47.52,28,0
Others,Airlines,Online,Others,27,Others,26.0,9.1,42,0
C2B,Airlines,Online,Bronze Plan,26,SINGAPORE,47.0,11.75,34,0
EPX,Travel Agency,Online,Others,54,Others,46.0,0.0,36,0
EPX,Travel Agency,Online,Others,9,Others,10.0,0.0,54,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,74,Others,82.0,0.0,36,0
C2B,Airlines,Online,Others,366,SINGAPORE,333.0,83.25,57,0
Others,Airlines,Online,Others,7,Others,22.0,7.7,41,0
EPX,Travel Agency,Online,Others,2,Others,10.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,16.0,4.0,84,0
C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,21.0,5.25,34,0
EPX,Travel Agency,Online,Others,6,SINGAPORE,10.0,0.0,23,0
Others,Travel Agency,Online,Others,51,Others,130.0,49.4,48,0
EPX,Travel Agency,Online,Others,35,Others,21.0,0.0,36,0
EPX,Travel Agency,Online,Others,49,Others,20.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,15,Others,39.6,23.76,47,0
Others,Airlines,Online,Others,7,Others,18.0,6.3,65,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,Others,29.7,17.82,31,0
