Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
EPX,0,0,Cancellation Plan,40,Others,14.0,0.0,36,0
EPX,0,0,Cancellation Plan,28,Others,52.0,0.0,29,0
C2B,1,0,Others,21,SINGAPORE,49.5,12.38,34,1
C2B,1,0,Others,25,SINGAPORE,95.25,23.81,34,0
EPX,0,0,2 way Comprehensive Plan,16,Others,43.0,0.0,27,0
EPX,0,0,Cancellation Plan,59,CHINA,14.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,9,Others,112.0,0.0,36,0
JZI,1,0,Others,1,CHINA,22.0,7.7,32,0
Others,1,0,Others,17,Others,31.0,12.4,32,0
EPX,0,0,2 way Comprehensive Plan,39,MALAYSIA,26.0,0.0,36,0
EPX,0,0,Cancellation Plan,15,Others,15.0,0.0,45,0
C2B,1,0,Others,8,SINGAPORE,21.0,5.25,54,0
EPX,0,0,Cancellation Plan,29,Others,43.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,23,Others,31.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,36,Others,99.0,59.4,53,0
CWT,0,0,Rental Vehicle Excess Insurance,14,Others,49.5,29.7,30,0
JZI,1,0,Others,87,Others,47.0,16.45,48,0
EPX,0,0,Cancellation Plan,2,MALAYSIA,10.0,0.0,35,0
C2B,1,0,Others,24,SINGAPORE,69.0,17.25,52,0
EPX,0,0,Cancellation Plan,33,Others,10.0,0.0,71,0
JZI,1,0,Others,11,Others,69.0,24.15,49,0
C2B,1,0,Others,9,SINGAPORE,40.0,10.0,41,0
CWT,0,0,Rental Vehicle Excess Insurance,21,Others,148.5,89.1,55,0
JZI,1,0,Others,16,Others,18.0,6.3,46,0
EPX,0,0,Cancellation Plan,12,THAILAND,11.0,0.0,23,0
EPX,0,0,2 way Comprehensive Plan,48,SINGAPORE,65.0,0.0,36,0
C2B,1,0,Others,26,SINGAPORE,88.5,22.13,37,0
Others,1,0,Others,11,THAILAND,8.26,2.89,48,0
EPX,0,0,Cancellation Plan,23,MALAYSIA,28.0,0.0,22,0
Others,1,0,Others,7,THAILAND,19.88,6.96,48,0
EPX,0,0,Cancellation Plan,60,Others,80.0,0.0,36,0
EPX,0,0,Cancellation Plan,87,SINGAPORE,13.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,57,Others,110.0,0.0,67,0
EPX,0,0,2 way Comprehensive Plan,3,Others,20.0,0.0,36,0
EPX,0,0,Others,10,Others,112.0,0.0,22,0
EPX,0,0,2 way Comprehensive Plan,52,Others,20.0,0.0,36,0
Others,1,0,Others,34,SINGAPORE,0.45,0.13,48,0
C2B,1,0,Others,9,SINGAPORE,32.5,8.13,29,0
JZI,1,0,Others,27,Others,26.0,9.1,71,0
JZI,1,0,Others,9,Others,58.0,20.3,43,0
C2B,1,0,Others,62,SINGAPORE,51.0,12.75,23,1
JZI,1,0,Others,4,Others,22.0,7.7,62,0
C2B,1,0,Others,23,SINGAPORE,34.5,8.63,22,0
C2B,1,0,Others,25,SINGAPORE,27.0,6.75,35,0
EPX,0,0,Cancellation Plan,27,THAILAND,14.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,70,Others,107.0,0.0,29,0
EPX,0,0,2 way Comprehensive Plan,30,SINGAPORE,21.0,0.0,36,0
C2B,1,0,Others,11,SINGAPORE,38.35,9.59,43,0
EPX,0,0,Cancellation Plan,35,Others,10.0,0.0,36,0
Others,0,1,Others,8,THAILAND,30.0,10.5,53,0
CWT,0,0,Rental Vehicle Excess Insurance,73,SINGAPORE,39.6,23.76,38,0
EPX,0,0,Cancellation Plan,35,THAILAND,10.0,0.0,42,0
JZI,1,0,Others,48,Others,30.0,10.5,32,0
EPX,0,0,2 way Comprehensive Plan,63,SINGAPORE,112.0,0.0,19,0
EPX,0,0,Cancellation Plan,36,Others,10.0,0.0,28,0
CWT,0,0,Rental Vehicle Excess Insurance,61,Others,0.0,41.58,33,0
EPX,0,0,Cancellation Plan,9,Others,10.0,0.0,25,0
CWT,0,0,Rental Vehicle Excess Insurance,28,Others,39.6,23.76,29,0
EPX,0,0,2 way Comprehensive Plan,43,Others,20.0,0.0,36,0
C2B,1,0,Others,13,SINGAPORE,0.0,11.88,42,0
C2B,1,0,Others,8,SINGAPORE,24.5,6.13,29,0
EPX,0,0,2 way Comprehensive Plan,30,Others,112.0,0.0,57,0
EPX,0,0,2 way Comprehensive Plan,22,MALAYSIA,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,16,THAILAND,47.0,0.0,35,0
EPX,0,0,Cancellation Plan,99,MALAYSIA,10.0,0.0,36,0
EPX,0,0,Cancellation Plan,8,Others,12.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,62,THAILAND,39.6,23.76,38,0
Others,0,0,Others,56,Others,147.0,55.86,22,0
CWT,0,0,Rental Vehicle Excess Insurance,59,Others,29.7,17.82,30,0
EPX,0,0,2 way Comprehensive Plan,39,MALAYSIA,21.0,0.0,33,0
C2B,1,0,Others,11,SINGAPORE,54.0,13.5,23,0
EPX,0,0,2 way Comprehensive Plan,40,Others,25.0,0.0,36,0
EPX,0,0,Cancellation Plan,38,CHINA,22.0,0.0,36,0
Others,0,1,Others,60,MALAYSIA,29.0,9.57,62,0
CWT,0,0,Rental Vehicle Excess Insurance,9,Others,39.6,23.76,53,0
C2B,1,0,Others,10,SINGAPORE,20.0,5.0,27,0
CWT,0,0,Rental Vehicle Excess Insurance,81,Others,59.4,35.64,40,0
CWT,0,0,Rental Vehicle Excess Insurance,20,Others,89.1,53.46,31,0
EPX,0,0,Others,9,SINGAPORE,20.0,0.0,49,0
CWT,0,0,Rental Vehicle Excess Insurance,17,MALAYSIA,19.8,11.88,36,0
EPX,0,0,2 way Comprehensive Plan,50,THAILAND,43.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,42,THAILAND,20.0,0.0,36,0
C2B,1,0,Others,19,SINGAPORE,19.5,4.88,42,0
EPX,0,0,2 way Comprehensive Plan,23,THAILAND,42.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,46,THAILAND,28.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,19,SINGAPORE,39.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,22,THAILAND,19.8,11.88,26,0
EPX,0,0,2 way Comprehensive Plan,21,Others,97.0,0.0,36,0
JZI,1,0,Others,7,THAILAND,33.0,11.55,49,1
JZI,1,0,Others,28,Others,22.0,7.7,68,0
EPX,0,0,Others,22,SINGAPORE,20.0,0.0,36,0
JZI,1,0,Others,36,THAILAND,22.0,7.7,44,0
C2B,1,0,Others,4,SINGAPORE,21.0,5.25,25,0
EPX,0,0,2 way Comprehensive Plan,57,Others,23.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,80,Others,89.1,53.46,31,0
JZI,1,0,Others,35,Others,26.0,9.1,51,0
C2B,1,0,Others,10,SINGAPORE,0.0,6.75,34,0
EPX,0,0,Cancellation Plan,73,THAILAND,10.0,0.0,42,0
EPX,0,0,Cancellation Plan,14,THAILAND,10.0,0.0,36,0
EPX,0,0,Others,5,Others,20.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,85,Others,108.9,65.34,35,0
C2B,1,0,Others,49,SINGAPORE,63.5,15.88,27,0
EPX,0,0,Cancellation Plan,8,Others,15.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,4,THAILAND,34.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,54,Others,20.0,0.0,36,0
C2B,1,0,Others,18,SINGAPORE,81.5,20.38,28,0
EPX,0,0,2 way Comprehensive Plan,14,Others,20.0,0.0,62,0
CWT,0,0,Rental Vehicle Excess Insurance,55,Others,89.1,53.46,31,0
JZI,1,0,Others,8,Others,58.0,20.3,31,0
EPX,0,0,2 way Comprehensive Plan,11,Others,83.0,0.0,43,0
EPX,0,0,2 way Comprehensive Plan,18,Others,112.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,26,Others,26.0,0.0,36,0
C2B,1,0,Others,15,SINGAPORE,34.5,8.63,35,0
EPX,0,0,Cancellation Plan,14,Others,19.0,0.0,36,0
EPX,0,0,Cancellation Plan,5,SINGAPORE,10.0,0.0,35,0
CWT,0,0,Rental Vehicle Excess Insurance,5,Others,49.5,29.7,25,0
EPX,0,0,Cancellation Plan,58,Others,19.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,10,Others,59.4,35.64,29,0
EPX,0,0,Cancellation Plan,79,Others,10.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,28,Others,0.0,53.46,29,0
EPX,0,0,Cancellation Plan,41,Others,80.0,0.0,52,0
EPX,0,0,Others,66,Others,41.0,0.0,25,0
JZI,1,0,Others,0,Others,22.0,7.7,36,0
EPX,0,0,Cancellation Plan,9,Others,26.0,0.0,34,0
EPX,0,0,2 way Comprehensive Plan,15,MALAYSIA,20.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,63,Others,62.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,48,Others,53.0,0.0,36,0
JZI,1,0,Others,65,MALAYSIA,30.0,10.5,53,0
EPX,0,0,2 way Comprehensive Plan,54,SINGAPORE,44.0,0.0,36,0
EPX,0,0,Others,9,Others,24.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,14,Others,108.9,65.34,35,0
EPX,0,0,2 way Comprehensive Plan,78,Others,112.0,0.0,52,0
CWT,0,0,Rental Vehicle Excess Insurance,89,Others,0.0,59.4,45,0
EPX,0,0,Cancellation Plan,38,SINGAPORE,22.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,39,MALAYSIA,32.0,0.0,32,0
C2B,1,0,Others,4,SINGAPORE,22.5,5.63,29,0
EPX,0,0,Others,1,Others,35.0,0.0,35,0
EPX,0,0,Cancellation Plan,72,Others,10.0,0.0,29,0
CWT,0,0,Rental Vehicle Excess Insurance,30,Others,9.9,5.94,51,0
JZI,1,0,Others,39,Others,109.0,38.15,42,0
CWT,0,0,Rental Vehicle Excess Insurance,11,Others,0.0,11.88,38,0
EPX,0,0,Cancellation Plan,19,Others,13.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,9,Others,30.0,0.0,36,0
JZI,1,0,Others,35,CHINA,26.0,9.1,45,0
EPX,0,0,2 way Comprehensive Plan,27,SINGAPORE,20.0,0.0,30,0
CWT,0,0,Rental Vehicle Excess Insurance,18,Others,108.9,65.34,31,0
EPX,0,0,Cancellation Plan,14,Others,19.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,9,Others,20.0,0.0,36,0
JZI,1,0,Others,12,Others,35.0,12.25,57,0
JZI,1,0,Others,9,Others,18.0,6.3,37,0
EPX,0,0,2 way Comprehensive Plan,41,CHINA,45.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,48,Others,49.5,29.7,27,0
EPX,0,0,Cancellation Plan,11,Others,80.0,0.0,46,0
EPX,0,0,2 way Comprehensive Plan,3,Others,21.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,7,Others,112.0,0.0,36,0
C2B,1,0,Others,62,SINGAPORE,18.5,4.63,30,0
EPX,0,0,Cancellation Plan,7,Others,24.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,32,MALAYSIA,20.0,0.0,36,0
JZI,1,0,Others,9,Others,35.0,12.25,36,0
JZI,1,0,Others,83,Others,0.0,12.25,26,0
EPX,0,0,Cancellation Plan,85,Others,17.0,0.0,36,0
C2B,1,0,Others,8,SINGAPORE,27.0,6.75,71,0
EPX,0,0,Cancellation Plan,6,SINGAPORE,16.0,0.0,42,0
Others,0,1,Others,8,THAILAND,30.0,10.5,43,0
EPX,0,0,2 way Comprehensive Plan,28,THAILAND,32.0,0.0,41,0
EPX,0,0,Cancellation Plan,2,SINGAPORE,12.0,0.0,36,0
C2B,1,0,Others,30,SINGAPORE,27.0,6.75,29,0
EPX,0,0,2 way Comprehensive Plan,12,Others,36.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,39,Others,59.4,35.64,44,0
EPX,0,0,Others,10,MALAYSIA,20.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,17,THAILAND,29.7,17.82,36,0
CWT,0,0,Rental Vehicle Excess Insurance,34,Others,0.0,17.82,43,0
JZI,1,0,Others,31,Others,26.0,9.1,60,0
Others,0,1,Others,14,THAILAND,30.0,10.5,25,0
EPX,0,0,Cancellation Plan,16,Others,11.0,0.0,36,0
Others,1,0,Others,35,Others,23.0,9.2,29,0
C2B,1,0,Others,6,SINGAPORE,13.5,3.38,41,0
EPX,0,0,Cancellation Plan,15,CHINA,27.0,0.0,36,0
EPX,0,0,Cancellation Plan,14,Others,23.0,0.0,36,0
EPX,0,0,Cancellation Plan,42,Others,10.0,0.0,35,0
EPX,0,0,Cancellation Plan,18,THAILAND,10.0,0.0,21,0
JZI,1,0,Others,77,THAILAND,52.0,18.2,47,0
EPX,0,0,Cancellation Plan,12,Others,40.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,53,Others,49.5,29.7,68,0
EPX,0,0,2 way Comprehensive Plan,21,SINGAPORE,24.0,0.0,36,0
EPX,0,0,Cancellation Plan,2,CHINA,16.0,0.0,36,0
C2B,1,0,Others,9,SINGAPORE,22.1,5.53,22,0
C2B,1,0,Others,4,SINGAPORE,11.5,2.88,36,0
CWT,0,0,Rental Vehicle Excess Insurance,25,THAILAND,39.6,23.76,46,0
EPX,0,0,Cancellation Plan,47,Others,10.0,0.0,36,0
Others,1,0,Others,16,Others,15.0,6.0,53,0
EPX,0,0,2 way Comprehensive Plan,12,Others,24.0,0.0,36,0
EPX,0,0,Cancellation Plan,51,MALAYSIA,10.0,0.0,47,0
EPX,0,0,Cancellation Plan,41,Others,10.0,0.0,56,0
EPX,0,0,Others,42,SINGAPORE,20.0,0.0,29,0
EPX,0,0,Cancellation Plan,3,Others,11.0,0.0,36,0
Others,1,0,Others,10,SINGAPORE,1.61,0.45,48,0
C2B,1,0,Others,27,SINGAPORE,62.0,15.5,26,0
C2B,1,0,Others,4,SINGAPORE,18.5,4.63,77,0
EPX,0,0,Cancellation Plan,38,Others,54.0,0.0,36,0
EPX,0,0,Cancellation Plan,80,Others,14.0,0.0,20,0
CWT,0,0,Rental Vehicle Excess Insurance,2,Others,9.9,5.94,42,0
JZI,1,0,Others,7,Others,45.0,15.75,49,0
EPX,0,0,Cancellation Plan,21,Others,10.0,0.0,36,0
EPX,0,0,Cancellation Plan,16,Others,75.0,0.0,36,0
EPX,0,0,Cancellation Plan,12,Others,10.0,0.0,36,0
JZI,1,0,Others,4,Others,18.0,6.3,31,0
EPX,0,0,Cancellation Plan,54,Others,14.0,0.0,23,0
EPX,0,0,Cancellation Plan,67,Others,10.0,0.0,25,0
EPX,0,0,2 way Comprehensive Plan,45,THAILAND,29.0,0.0,36,0
EPX,0,0,Cancellation Plan,53,Others,46.0,0.0,36,0
JZI,1,0,Others,10,CHINA,26.0,9.1,37,0
Others,1,0,Others,41,SINGAPORE,11.88,3.33,48,0
Others,1,0,Others,86,SINGAPORE,2.76,0.77,48,0
EPX,0,0,Cancellation Plan,28,Others,10.0,0.0,36,1
C2B,1,0,Others,22,SINGAPORE,25.2,6.3,31,0
CWT,0,0,Rental Vehicle Excess Insurance,9,Others,49.5,29.7,54,0
EPX,0,0,2 way Comprehensive Plan,25,CHINA,51.0,0.0,36,0
EPX,0,0,Cancellation Plan,7,SINGAPORE,13.0,0.0,35,0
CWT,0,0,Rental Vehicle Excess Insurance,16,Others,29.7,17.82,27,0
EPX,0,0,Others,1,Others,20.0,0.0,28,0
C2B,1,0,Others,33,SINGAPORE,82.55,20.64,41,0
EPX,0,0,2 way Comprehensive Plan,12,Others,38.0,0.0,30,0
C2B,1,0,Others,19,SINGAPORE,29.5,7.38,29,0
EPX,0,0,Cancellation Plan,19,THAILAND,27.0,0.0,36,0
Others,1,0,Others,8,Others,15.0,6.0,38,0
CWT,0,0,Rental Vehicle Excess Insurance,36,Others,0.0,41.58,40,0
CWT,0,0,Rental Vehicle Excess Insurance,89,Others,69.3,41.58,39,0
CWT,0,0,Rental Vehicle Excess Insurance,8,MALAYSIA,69.3,41.58,42,0
EPX,0,0,Cancellation Plan,12,Others,27.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,8,Others,19.8,11.88,56,0
EPX,0,0,Cancellation Plan,17,SINGAPORE,42.0,0.0,36,0
JZI,1,0,Others,3,Others,49.0,17.15,27,0
EPX,0,0,Cancellation Plan,54,Others,10.0,0.0,20,0
EPX,0,0,2 way Comprehensive Plan,7,Others,32.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,49,Others,20.0,0.0,42,0
EPX,0,0,Cancellation Plan,40,SINGAPORE,22.0,0.0,36,0
EPX,0,0,Cancellation Plan,36,Others,26.0,0.0,36,0
EPX,0,0,Cancellation Plan,11,SINGAPORE,10.0,0.0,36,0
EPX,0,0,Cancellation Plan,31,Others,80.0,0.0,36,0
JZI,1,0,Others,19,Others,18.0,6.3,28,0
EPX,0,0,2 way Comprehensive Plan,20,Others,25.0,0.0,36,0
Others,0,0,Others,5,Others,43.5,28.28,51,0
EPX,0,0,2 way Comprehensive Plan,18,Others,112.0,0.0,36,0
EPX,0,0,Others,13,Others,20.0,0.0,36,0
JZI,1,0,Others,7,Others,22.0,7.7,28,0
CWT,0,0,Rental Vehicle Excess Insurance,16,Others,39.6,23.76,25,0
JZI,1,0,Others,33,MALAYSIA,30.0,10.5,51,0
EPX,0,0,Cancellation Plan,29,THAILAND,23.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,22,Others,31.0,0.0,33,0
EPX,0,0,2 way Comprehensive Plan,12,Others,51.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,95,Others,37.0,0.0,36,0
EPX,0,0,Cancellation Plan,7,Others,27.0,0.0,35,0
EPX,0,0,2 way Comprehensive Plan,18,Others,20.0,0.0,29,0
Others,0,0,Others,8,Others,28.0,10.64,48,0
EPX,0,0,Cancellation Plan,4,Others,10.0,0.0,36,0
C2B,1,0,Others,93,SINGAPORE,35.5,8.88,28,0
EPX,0,0,2 way Comprehensive Plan,12,CHINA,60.0,0.0,36,0
Others,1,0,Others,14,SINGAPORE,1.35,0.38,48,0
JZI,1,0,Others,73,Others,30.0,10.5,34,0
EPX,0,0,Cancellation Plan,12,CHINA,14.0,0.0,35,0
C2B,1,0,Others,16,SINGAPORE,15.0,3.75,39,0
EPX,0,0,2 way Comprehensive Plan,42,CHINA,22.0,0.0,36,0
EPX,0,0,Cancellation Plan,24,CHINA,26.0,0.0,36,0
EPX,0,0,Cancellation Plan,78,SINGAPORE,80.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,18,Others,79.0,0.0,28,0
C2B,1,0,Others,14,SINGAPORE,22.5,5.63,27,0
EPX,0,0,2 way Comprehensive Plan,57,Others,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,16,Others,10.0,0.0,26,0
EPX,0,0,Cancellation Plan,16,THAILAND,19.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,76,SINGAPORE,55.0,0.0,30,0
C2B,1,0,Others,6,SINGAPORE,24.05,6.01,27,0
EPX,0,0,Cancellation Plan,59,Others,12.0,0.0,36,0
EPX,0,0,Cancellation Plan,34,THAILAND,13.0,0.0,36,0
Others,0,1,Others,56,THAILAND,30.0,10.5,32,0
JZI,1,0,Others,48,THAILAND,22.0,7.7,32,0
C2B,1,0,Others,18,SINGAPORE,29.5,7.38,33,0
EPX,0,0,2 way Comprehensive Plan,6,Others,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,7,MALAYSIA,10.0,0.0,26,0
EPX,0,0,Cancellation Plan,23,Others,10.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,58,Others,49.5,29.7,48,0
CWT,0,0,Rental Vehicle Excess Insurance,9,Others,29.7,17.82,71,0
JZI,1,0,Others,40,Others,40.0,14.0,36,0
EPX,0,0,Others,7,SINGAPORE,20.0,0.0,53,0
EPX,0,0,Cancellation Plan,98,Others,16.0,0.0,36,0
EPX,0,0,Cancellation Plan,7,SINGAPORE,10.0,0.0,49,0
EPX,0,0,Cancellation Plan,64,CHINA,17.0,0.0,36,0
EPX,0,0,Cancellation Plan,2,SINGAPORE,10.0,0.0,36,0
C2B,1,0,Others,13,SINGAPORE,33.5,8.38,32,0
EPX,0,0,2 way Comprehensive Plan,27,THAILAND,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,40,Others,14.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,4,THAILAND,9.9,5.94,44,0
C2B,1,0,Others,17,SINGAPORE,53.5,13.38,33,0
C2B,1,0,Others,14,SINGAPORE,40.2,10.05,39,0
JZI,1,0,Others,18,MALAYSIA,18.0,6.3,55,0
EPX,0,0,2 way Comprehensive Plan,30,CHINA,86.0,0.0,36,0
JZI,1,0,Others,58,Others,30.0,10.5,46,0
EPX,0,0,2 way Comprehensive Plan,25,THAILAND,20.0,0.0,28,0
C2B,1,0,Others,63,SINGAPORE,78.5,19.63,33,0
CWT,0,0,Rental Vehicle Excess Insurance,100,Others,79.2,47.52,35,0
CWT,0,0,Rental Vehicle Excess Insurance,25,Others,9.9,5.94,32,0
EPX,0,0,Cancellation Plan,2,SINGAPORE,10.0,0.0,35,0
JZI,1,0,Others,93,Others,49.0,17.15,16,0
EPX,0,0,Cancellation Plan,79,SINGAPORE,71.0,0.0,36,0
EPX,0,0,Cancellation Plan,5,SINGAPORE,23.0,0.0,23,0
CWT,0,0,Rental Vehicle Excess Insurance,23,Others,29.7,17.82,53,0
CWT,0,0,Rental Vehicle Excess Insurance,3,MALAYSIA,29.7,17.82,37,0
EPX,0,0,Cancellation Plan,2,Others,26.0,0.0,62,0
EPX,0,0,Cancellation Plan,3,Others,10.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,5,Others,71.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,48,Others,20.0,0.0,50,0
JZI,1,0,Others,2,MALAYSIA,18.0,6.3,53,0
EPX,0,0,2 way Comprehensive Plan,38,CHINA,25.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,74,Others,39.6,23.76,53,0
CWT,0,0,Rental Vehicle Excess Insurance,5,Others,39.6,23.76,39,0
Others,1,0,Others,33,Others,47.43,16.6,48,0
C2B,1,0,Others,4,SINGAPORE,18.0,4.5,31,0
EPX,0,0,2 way Comprehensive Plan,42,Others,112.0,0.0,36,0
EPX,0,0,Cancellation Plan,60,THAILAND,16.0,0.0,28,0
C2B,1,0,Others,82,SINGAPORE,53.5,13.38,60,0
Others,1,0,Others,13,Others,37.02,12.96,48,0
CWT,0,0,Rental Vehicle Excess Insurance,41,Others,19.8,11.88,57,0
C2B,1,0,Others,88,SINGAPORE,33.5,8.38,23,0
EPX,0,0,Cancellation Plan,11,Others,19.0,0.0,25,0
EPX,0,0,2 way Comprehensive Plan,16,CHINA,23.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,35,MALAYSIA,20.0,0.0,26,0
CWT,0,0,Rental Vehicle Excess Insurance,42,MALAYSIA,29.7,17.82,72,0
EPX,0,0,2 way Comprehensive Plan,15,Others,72.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,16,Others,110.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,41,Others,85.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,15,Others,39.6,23.76,46,0
EPX,0,0,Cancellation Plan,28,THAILAND,26.0,0.0,36,0
C2B,1,0,Others,92,SINGAPORE,23.4,5.85,38,0
EPX,0,0,Cancellation Plan,8,SINGAPORE,10.0,0.0,53,0
Others,1,0,Others,10,Others,15.0,6.0,53,0
EPX,0,0,2 way Comprehensive Plan,19,MALAYSIA,20.0,0.0,32,0
EPX,0,0,Cancellation Plan,21,Others,16.0,0.0,36,0
EPX,0,0,Cancellation Plan,43,SINGAPORE,80.0,0.0,25,0
EPX,0,0,2 way Comprehensive Plan,73,Others,20.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,22,MALAYSIA,0.0,17.82,29,0
EPX,0,0,2 way Comprehensive Plan,32,Others,20.0,0.0,36,0
JZI,1,0,Others,12,CHINA,26.0,9.1,48,0
CWT,0,0,Rental Vehicle Excess Insurance,53,Others,39.6,23.76,35,0
EPX,0,0,Cancellation Plan,1,Others,10.0,0.0,29,0
EPX,0,0,2 way Comprehensive Plan,38,Others,20.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,52,Others,20.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,6,THAILAND,59.4,35.64,60,0
EPX,0,0,Cancellation Plan,35,Others,17.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,23,Others,93.0,0.0,36,0
EPX,0,0,Others,2,Others,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,19,Others,17.0,0.0,48,0
EPX,0,0,Cancellation Plan,11,THAILAND,16.0,0.0,30,0
JZI,1,0,Others,75,CHINA,40.0,14.0,47,0
EPX,0,0,2 way Comprehensive Plan,34,Others,30.0,0.0,60,0
Others,1,0,Others,7,Others,15.0,6.0,47,0
EPX,0,0,Cancellation Plan,3,Others,51.0,0.0,36,0
C2B,1,0,Others,10,SINGAPORE,41.5,10.38,28,0
EPX,0,0,2 way Comprehensive Plan,20,MALAYSIA,20.0,0.0,26,0
EPX,0,0,2 way Comprehensive Plan,7,CHINA,35.0,0.0,36,0
Others,1,0,Others,3,Others,15.0,6.0,47,0
EPX,0,0,Cancellation Plan,7,Others,10.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,3,Others,0.0,5.94,31,0
EPX,0,0,Cancellation Plan,25,Others,15.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,37,Others,49.5,29.7,48,0
EPX,0,0,Cancellation Plan,51,Others,80.0,0.0,30,0
EPX,0,0,Cancellation Plan,12,MALAYSIA,20.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,71,Others,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,11,SINGAPORE,10.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,33,Others,138.6,83.16,38,0
EPX,0,0,Cancellation Plan,45,Others,33.0,0.0,36,0
C2B,1,0,Others,4,SINGAPORE,71.4,17.85,38,0
C2B,1,0,Others,53,SINGAPORE,16.0,4.0,46,0
EPX,0,0,2 way Comprehensive Plan,4,Others,23.0,0.0,36,0
JZI,1,0,Others,32,CHINA,56.0,19.6,25,0
EPX,0,0,Others,11,SINGAPORE,20.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,5,SINGAPORE,46.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,9,MALAYSIA,39.6,23.76,47,0
CWT,0,0,Rental Vehicle Excess Insurance,100,Others,69.3,41.58,28,0
CWT,0,0,Rental Vehicle Excess Insurance,76,MALAYSIA,69.3,41.58,59,0
C2B,1,0,Others,6,SINGAPORE,18.0,4.5,32,0
CWT,0,0,Rental Vehicle Excess Insurance,34,MALAYSIA,39.6,23.76,52,0
C2B,1,0,Others,17,SINGAPORE,16.0,4.0,66,0
Others,0,1,Others,76,THAILAND,29.0,9.57,59,0
C2B,1,0,Others,24,SINGAPORE,53.0,13.25,50,0
EPX,0,0,Cancellation Plan,3,Others,10.0,0.0,54,0
CWT,0,0,Rental Vehicle Excess Insurance,10,THAILAND,29.7,17.82,31,0
CWT,0,0,Rental Vehicle Excess Insurance,13,THAILAND,39.6,23.76,43,0
EPX,0,0,2 way Comprehensive Plan,23,Others,100.0,0.0,36,0
